id,mszoning,lotfrontage,lotarea,street,lotshape,landcontour,utilities,lotconfig,landslope,neighborhood,condition1,condition2,bldgtype,housestyle,overallqual,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtunfsf,totalbsmtsf,heating,heatingqc,centralair,electrical,1stflrsf,2ndflrsf,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplaces,garagetype,garageyrblt,garagefinish,garagequal,garagecond,paveddrive,wooddecksf,openporchsf,enclosedporch,screenporch,saletype,saleprice,garagesize,houseage
1318,RM,35.0,6300,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,742.0,742.0,GasA,5.0,Y,SBrkr,742,742,1484,0.0,2,0,3,1,3.0,9,Typ,1,,1978.694099378882,,2.9679089026915113,2.9756728778467907,Y,0,291,134,0,WD ,128000,0.0,106
1285,RM,30.0,5232,Pave,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,BrkTil,2.0,3.0,No,Unf,0.0,Unf,680.0,680.0,GasA,4.0,N,FuseP,764,0,764,0.0,1,0,2,1,3.0,4,Typ,0,Detchd,1965.0,Unf,3.0,3.0,N,0,0,0,0,WD ,73000,1008.0,95
2400,RL,72.0,11846,Pave,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,4.0,PConc,5.0,3.0,4,GLQ,1567.0,Unf,225.0,1792.0,GasA,5.0,Y,SBrkr,1792,0,1792,1.0,2,0,2,1,5.0,6,Typ,1,Attchd,2003.0,Fin,3.0,3.0,Y,206,49,0,0,WD ,374000,2622.0,17
1068,RL,130.0,16900,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,1110.0,4.0,PConc,5.0,3.0,Mn,GLQ,1075.0,Unf,404.0,1479.0,GasA,5.0,Y,SBrkr,1515,1134,2649,1.0,2,1,4,1,4.0,10,Typ,1,Attchd,2001.0,Fin,3.0,3.0,Y,0,60,0,0,WD ,421250,2238.0,19
361,RL,68.88300349243306,9636,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,PConc,4.0,3.0,No,Unf,0.0,Unf,808.0,808.0,GasA,4.0,Y,SBrkr,808,785,1593,0.0,2,1,3,1,3.0,7,Typ,1,BuiltIn,1993.0,RFn,3.0,3.0,Y,342,40,0,0,WD ,178000,778.0,28
1493,RL,90.0,10012,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,Gable,CompShg,Plywood,Plywood,None,0.0,3.0,CBlock,4.0,3.0,Av,BLQ,920.0,Rec,38.0,1138.0,GasA,3.0,Y,SBrkr,1181,0,1181,1.0,2,0,3,1,3.0,6,Typ,0,Detchd,1974.0,RFn,3.0,3.0,Y,0,0,180,0,WD ,137500,1176.0,48
1110,RL,91.0,14303,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,4.0,PConc,4.0,3.0,4,GLQ,1314.0,Unf,672.0,1986.0,GasA,5.0,Y,SBrkr,1987,0,1987,1.0,2,0,2,1,4.0,7,Typ,1,Attchd,1994.0,Fin,3.0,3.0,Y,262,36,0,0,WD ,301500,1382.0,26
911,RL,43.0,5707,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,583.0,583.0,GasA,4.0,Y,FuseF,647,595,1242,0.0,1,1,3,1,3.0,6,Typ,1,Detchd,1926.0,Unf,2.0,3.0,Y,329,96,0,0,WD ,105000,180.0,85
2535,RL,78.0,9360,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,3.0,CBlock,3.0,3.0,Av,ALQ,760.0,Unf,216.0,976.0,GasA,3.0,Y,SBrkr,976,0,976,1.0,1,0,2,1,4.0,4,Typ,1,Attchd,1968.0,RFn,3.0,3.0,Y,94,0,0,0,WD ,157500,1008.0,52
2030,RM,40.0,5680,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,Gable,CompShg,AsbShng,AsbShng,None,0.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,969.0,969.0,GasA,3.0,N,FuseA,969,245,1214,0.0,1,0,2,1,3.0,6,Typ,0,Detchd,1920.0,Unf,3.0,3.0,N,0,0,77,0,WD ,117000,216.0,119
2634,RL,70.0,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,CBlock,3.0,3.0,No,BLQ,468.0,Unf,396.0,864.0,GasA,4.0,Y,SBrkr,864,0,864,0.0,1,0,3,1,3.0,5,Typ,0,Attchd,1962.0,Unf,3.0,3.0,Y,0,0,0,0,WD ,105000,336.0,58
1530,RL,51.0,10480,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,1064.0,1064.0,GasA,5.0,Y,FuseA,1166,0,1639,0.0,1,0,3,1,3.0,6,Maj2,0,Detchd,1936.0,Unf,3.0,3.0,Y,0,0,0,0,WD ,115000,240.0,84
435,RL,95.0,11578,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,5.0,PConc,5.0,3.0,No,Unf,0.0,Unf,1736.0,1736.0,GasA,5.0,Y,SBrkr,1736,0,1736,0.0,2,0,3,1,5.0,7,Typ,1,Attchd,2008.0,RFn,3.0,3.0,Y,319,90,0,0,WD ,360000,2502.0,12
812,RL,64.0,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,Gable,CompShg,Plywood,Plywood,None,0.0,3.0,Slab,3.5841285786037167,3.0100452034153693,,,0.0,,0.0,0.0,GasA,3.0,Y,SBrkr,1535,0,1535,0.0,2,0,4,2,3.0,8,Typ,0,Attchd,1979.0,Unf,3.0,3.0,Y,0,0,0,0,WD ,118858,800.0,41
1202,RL,68.88300349243306,9130,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,3.0,CBlock,3.0,3.0,No,GLQ,400.0,Rec,336.0,800.0,GasA,4.0,Y,SBrkr,800,832,1632,0.0,1,1,4,1,4.0,7,Typ,0,Attchd,1966.0,Unf,3.0,3.0,Y,0,40,0,0,WD ,173000,968.0,54
666,RL,60.0,10800,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,630.0,630.0,GasA,3.0,Y,FuseA,725,0,725,0.0,1,1,1,1,3.0,4,Typ,0,Detchd,1959.0,Unf,3.0,3.0,Y,0,30,0,0,WD ,78500,320.0,130
1751,RL,62.0,8244,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,840.0,840.0,GasA,5.0,Y,SBrkr,840,880,1720,0.0,2,1,3,1,4.0,7,Typ,1,Attchd,2004.0,Fin,3.0,3.0,Y,100,48,0,0,WD ,183500,880.0,16
705,RM,60.0,6000,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,2.0,CBlock,2.0,3.0,No,Unf,0.0,Unf,936.0,936.0,GasA,3.0,N,SBrkr,936,0,936,0.0,1,0,2,1,3.0,4,Min2,0,Detchd,1974.0,Unf,3.0,3.0,Y,0,32,112,0,WD ,93000,1152.0,67
1744,RL,68.88300349243306,3621,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,4.0,PConc,4.0,3.0,4,GLQ,1084.0,Unf,322.0,1406.0,GasA,5.0,Y,SBrkr,1589,0,1589,1.0,2,0,2,1,4.0,7,Typ,1,Attchd,2003.0,Fin,3.0,3.0,Y,143,20,0,0,WD ,226500,1890.0,17
357,RL,59.0,7837,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,799.0,799.0,GasA,4.0,Y,SBrkr,799,772,1571,0.0,2,1,3,1,3.0,7,Typ,1,Attchd,1993.0,RFn,3.0,3.0,Y,0,40,0,0,WD ,178000,760.0,27
2133,RL,72.0,10665,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,4.0,PConc,4.0,3.0,Av,GLQ,1013.0,Unf,440.0,1453.0,GasA,5.0,Y,SBrkr,1479,0,1479,1.0,2,0,3,1,4.0,7,Typ,0,Attchd,2003.0,RFn,3.0,3.0,Y,144,29,0,0,WD ,226000,1116.0,17
989,RL,70.0,10457,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4.0,CBlock,3.0,3.0,4,BLQ,496.0,LwQ,0.0,784.0,GasA,5.0,Y,SBrkr,784,848,1632,0.0,1,1,4,1,3.0,7,Typ,1,Attchd,1969.0,RFn,3.0,3.0,Y,0,173,368,0,WD ,173000,1796.0,51
562,RL,60.0,8281,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,CBlock,3.0,3.0,No,Rec,553.0,BLQ,0.0,864.0,GasA,4.0,Y,SBrkr,864,0,864,0.0,1,0,3,1,3.0,5,Typ,1,Detchd,1965.0,Unf,3.0,3.0,Y,0,0,236,0,WD ,62383,360.0,55
1054,RL,67.0,14948,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,5.0,PConc,5.0,3.0,Av,GLQ,1330.0,Unf,122.0,1452.0,GasA,5.0,Y,SBrkr,1476,1237,2713,1.0,2,1,3,1,5.0,11,Typ,1,Attchd,2008.0,Fin,3.0,3.0,Y,126,66,0,0,New,446261,2574.0,12
2850,RL,43.0,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,Gable,CompShg,Wd Sdng,Stucco,None,0.0,3.0,BrkTil,3.0,3.0,No,ALQ,424.0,Unf,200.0,624.0,GasA,5.0,Y,SBrkr,743,736,1479,1.0,1,0,3,1,4.0,6,Typ,2,Detchd,1926.0,Unf,3.0,3.0,Y,530,0,56,0,WD ,160000,312.0,94
1082,RM,68.88300349243306,3940,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,Hip,CompShg,VinylSd,VinylSd,BrkFace,24.0,4.0,PConc,4.0,3.0,No,GLQ,1087.0,Unf,306.0,1393.0,GasA,5.0,Y,SBrkr,1576,0,1576,1.0,2,0,2,1,4.0,7,Typ,1,Attchd,2004.0,RFn,3.0,3.0,Y,143,20,0,0,WD ,219990,2004.0,16
1440,RL,93.0,9382,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,1468.0,1468.0,GasA,5.0,Y,SBrkr,1479,0,1479,0.0,2,0,3,1,4.0,6,Typ,0,Attchd,1999.0,RFn,3.0,3.0,Y,120,25,0,0,WD ,191000,1154.0,21
2006,RL,55.0,6854,Pave,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,PConc,3.0,3.0,No,LwQ,317.0,Rec,212.0,756.0,GasA,3.0,N,FuseA,916,144,1060,1.0,1,0,1,1,3.0,6,Mod,1,Detchd,1969.0,Unf,2.0,3.0,Y,0,65,0,150,WD ,136500,308.0,95
2082,RL,68.88300349243306,11515,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,Slab,3.5841285786037167,3.0100452034153693,,,0.0,,0.0,0.0,GasA,3.0,N,SBrkr,943,0,943,0.0,1,0,3,1,4.0,5,Min2,0,Detchd,1958.0,Unf,3.0,3.0,N,0,0,60,0,WD ,80000,308.0,62
2344,RL,68.88300349243306,13837,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,178.0,4.0,PConc,4.0,4.0,No,GLQ,1002.0,LwQ,0.0,1204.0,GasA,4.0,Y,SBrkr,1377,806,2183,0.0,2,1,4,1,4.0,9,Typ,0,Attchd,1988.0,Unf,3.0,3.0,Y,0,0,0,0,WD ,229000,2358.0,32
248,RL,80.0,9938,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,4.0,PConc,4.0,3.0,No,GLQ,750.0,Unf,300.0,1050.0,GasA,5.0,Y,SBrkr,1062,887,1949,1.0,2,1,3,1,4.0,8,Typ,1,Attchd,1993.0,Fin,3.0,3.0,Y,156,90,0,0,WD ,236000,1148.0,27
2276,RL,85.0,12633,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,PosA,PosA,1Fam,1Story,10,Hip,CompShg,MetalSd,MetalSd,BrkFace,242.0,5.0,PConc,5.0,3.0,4,Unf,0.0,Unf,1824.0,1824.0,GasA,5.0,Y,SBrkr,1824,0,1824,0.0,2,0,3,1,5.0,8,Typ,1,Attchd,2006.0,Fin,3.0,3.0,Y,160,36,0,108,New,392000,2796.0,14
755,RM,57.0,6876,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,Gable,CompShg,Plywood,Plywood,None,0.0,3.0,CBlock,3.0,2.0,No,BLQ,522.0,Unf,198.0,720.0,GasA,2.0,Y,SBrkr,1146,784,1930,1.0,2,0,4,1,3.0,8,Typ,0,Attchd,1927.0,Unf,3.0,3.0,Y,0,0,213,0,WD ,149000,316.0,93
1178,FV,36.0,3951,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,10,Gable,CompShg,BrkFace,MetalSd,None,0.0,5.0,PConc,4.0,3.0,Mn,BLQ,128.0,GLQ,0.0,970.0,GasA,5.0,Y,SBrkr,1469,924,2393,1.0,2,1,2,1,5.0,7,Typ,1,Attchd,1998.0,Fin,3.0,3.0,Y,0,90,0,94,WD ,345000,1692.0,22
2636,RM,62.0,9856,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,Hip,CompShg,CemntBd,CmentBd,None,0.0,4.0,PConc,2.0,3.0,No,Unf,0.0,Unf,716.0,716.0,GasA,5.0,Y,FuseA,1007,1007,2014,0.0,2,0,5,1,3.0,8,Typ,0,Detchd,1900.0,Unf,3.0,3.0,Y,0,72,167,0,WD ,169000,1248.0,120
2077,RL,84.0,17808,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,484.0,484.0,GasA,3.0,N,SBrkr,1242,0,1242,0.0,1,0,2,1,3.0,4,Mod,0,Attchd,1946.0,Unf,3.0,3.0,N,0,0,0,0,WD ,109900,336.0,74
2930,RL,74.0,9627,Pave,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,94.0,3.0,PConc,4.0,3.0,Av,LwQ,758.0,Unf,238.0,996.0,GasA,5.0,Y,SBrkr,996,1004,2000,0.0,2,1,3,1,3.0,9,Typ,1,Attchd,1993.0,Fin,3.0,3.0,Y,190,48,0,0,WD ,188000,1950.0,27
737,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,780.0,780.0,GasA,5.0,Y,FuseF,825,587,1412,0.0,1,0,4,1,3.0,6,Typ,1,Detchd,1939.0,Unf,3.0,3.0,Y,45,0,0,0,WD ,132500,280.0,81
837,RL,65.0,9757,Pave,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,PConc,3.0,3.0,No,ALQ,755.0,Unf,235.0,990.0,GasA,5.0,Y,SBrkr,990,0,990,1.0,1,0,3,1,3.0,5,Typ,0,Attchd,1995.0,RFn,3.0,3.0,Y,66,0,0,92,WD ,143000,440.0,26
2086,RL,58.0,9280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,CBlock,2.0,3.0,No,ALQ,557.0,Unf,785.0,1342.0,GasA,5.0,Y,SBrkr,1342,0,1342,1.0,1,0,4,1,3.0,7,Typ,0,Detchd,1951.0,Unf,3.0,3.0,Y,0,0,0,0,WD ,125000,256.0,69
2385,RL,120.0,14780,Pave,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,Hip,CompShg,VinylSd,VinylSd,BrkFace,568.0,5.0,PConc,5.0,3.0,4,GLQ,1505.0,Unf,363.0,1868.0,GasA,5.0,Y,SBrkr,1868,0,1868,1.0,2,0,2,1,5.0,7,Typ,1,Attchd,2005.0,Fin,3.0,3.0,Y,354,56,0,156,WD ,415000,3255.0,15
189,RM,60.0,7740,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,CBlock,2.0,3.0,No,Unf,0.0,Unf,622.0,622.0,GasA,4.0,Y,SBrkr,741,622,1363,0.0,1,0,3,1,3.0,6,Typ,0,Detchd,1966.0,Unf,3.0,3.0,Y,0,0,0,168,WD ,125500,1056.0,110
635,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,3.0,CBlock,3.0,3.0,No,Rec,620.0,LwQ,0.0,1240.0,GasA,4.0,Y,SBrkr,1632,0,1632,1.0,2,0,3,1,3.0,6,Min1,1,Attchd,1958.0,RFn,3.0,3.0,Y,289,0,0,0,WD ,139000,338.0,62
432,RL,97.0,13478,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,Gable,CompShg,CemntBd,CmentBd,Stone,420.0,5.0,PConc,5.0,3.0,4,GLQ,1338.0,Unf,384.0,1722.0,GasA,5.0,Y,SBrkr,1728,568,2296,1.0,2,1,3,1,5.0,10,Typ,1,BuiltIn,2008.0,RFn,3.0,3.0,Y,382,274,0,0,ConLI,451950,2526.0,12
900,RL,65.0,10926,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,1678.0,1678.0,GasA,3.0,Y,SBrkr,1678,0,1678,0.0,2,0,6,2,3.0,10,Typ,0,,1978.694099378882,,2.9679089026915113,2.9756728778467907,Y,0,0,0,0,WD ,119900,0.0,61
966,RL,68.88300349243306,6853,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,4.0,PConc,5.0,3.0,No,GLQ,1005.0,Unf,262.0,1267.0,GasA,5.0,Y,SBrkr,1296,0,1296,1.0,2,0,2,1,4.0,6,Typ,0,Attchd,2001.0,Fin,3.0,3.0,Y,192,25,0,0,WD ,220000,942.0,19
1612,RL,85.0,10667,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,302.0,3.0,CBlock,3.0,3.0,No,BLQ,838.0,Unf,749.0,1587.0,GasA,3.0,Y,SBrkr,1587,0,1587,0.0,2,0,3,1,3.0,7,Typ,1,Attchd,1971.0,Unf,3.0,3.0,Y,0,44,0,0,WD ,167300,1050.0,49
904,RL,45.0,8212,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,CBlock,3.0,3.0,No,Rec,626.0,Unf,94.0,720.0,GasA,5.0,Y,SBrkr,854,444,1298,0.0,1,0,3,1,3.0,6,Typ,2,Detchd,1940.0,Unf,3.0,3.0,Y,84,0,0,0,WD ,122000,256.0,79
2487,RM,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1Story,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,3.0,CBlock,3.0,3.0,No,Rec,1332.0,Unf,396.0,1728.0,GasA,3.0,Y,SBrkr,1728,0,1728,1.0,2,0,6,2,3.0,10,Typ,0,Detchd,1963.0,Unf,3.0,3.0,Y,0,0,0,0,ConLI,125000,1008.0,57
1304,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,Hip,CompShg,BrkFace,BrkFace,None,0.0,3.0,CBlock,3.0,3.0,No,Rec,308.0,Unf,620.0,928.0,GasA,4.0,Y,FuseA,928,0,928,0.0,1,0,3,1,3.0,5,Typ,0,Attchd,1957.0,Fin,3.0,3.0,Y,0,0,0,0,WD ,112500,288.0,63
2112,RL,78.0,9316,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,PConc,4.0,3.0,4,Unf,0.0,Unf,879.0,879.0,GasA,5.0,Y,SBrkr,879,916,1795,0.0,2,1,3,1,4.0,7,Typ,0,Attchd,2005.0,RFn,3.0,3.0,Y,164,111,0,0,WD ,191000,1156.0,15
1244,RL,75.0,9464,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,3.0,CBlock,3.0,3.0,No,BLQ,570.0,Unf,510.0,1080.0,GasA,4.0,Y,SBrkr,1080,0,1080,0.0,1,0,3,1,3.0,5,Typ,0,Attchd,1958.0,Unf,3.0,3.0,Y,0,0,0,130,WD ,136000,288.0,62
843,RL,80.0,10400,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,PConc,4.0,3.0,Av,Unf,0.0,Unf,866.0,866.0,GasA,5.0,Y,SBrkr,866,913,1779,0.0,2,1,3,1,4.0,6,Typ,0,Attchd,1998.0,RFn,3.0,3.0,Y,198,36,0,0,WD ,197900,1092.0,22
2689,RM,59.0,5310,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,Hip,CompShg,VinylSd,VinylSd,None,0.0,3.0,CBlock,3.0,2.0,No,Unf,0.0,Unf,485.0,485.0,GasA,4.0,Y,SBrkr,1001,634,1635,0.0,1,0,2,1,4.0,5,Typ,0,Attchd,1950.0,Unf,2.0,3.0,Y,394,0,0,0,WD ,117000,255.0,110
2753,RL,64.0,7406,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,4.0,PConc,4.0,3.0,Av,GLQ,684.0,Unf,515.0,1199.0,GasA,5.0,Y,SBrkr,1220,0,1220,1.0,2,0,2,1,4.0,6,Typ,0,Attchd,2006.0,RFn,3.0,3.0,Y,105,54,0,0,New,194000,1264.0,14
1169,FV,68.88300349243306,4538,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,4.0,PConc,5.0,3.0,Av,GLQ,1004.0,Unf,306.0,1310.0,GasA,5.0,Y,SBrkr,1310,0,1310,1.0,1,1,1,1,4.0,5,Typ,1,Attchd,2001.0,RFn,3.0,3.0,Y,277,45,0,0,WD ,285000,1090.0,19
1376,RL,62.0,10106,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,BrkTil,3.0,3.0,No,ALQ,351.0,Rec,112.0,644.0,GasA,4.0,Y,SBrkr,808,547,1355,1.0,2,0,4,2,3.0,6,Typ,0,,1978.694099378882,,2.9679089026915113,2.9756728778467907,Y,140,0,0,0,WD ,127500,0.0,80
2503,RL,68.88300349243306,13346,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,4.0,PConc,4.0,3.0,No,GLQ,728.0,Unf,367.0,1095.0,GasA,5.0,Y,SBrkr,1166,1129,2295,1.0,2,1,4,1,4.0,9,Typ,1,Attchd,1992.0,RFn,3.0,3.0,Y,0,40,0,0,WD ,268000,1180.0,28
1987,RM,57.0,9639,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,PConc,3.0,3.0,No,Unf,0.0,Unf,1075.0,1075.0,GasA,5.0,Y,SBrkr,1156,642,1798,0.0,2,1,4,1,3.0,7,Typ,0,Detchd,1935.0,Unf,3.0,3.0,N,0,0,160,0,WD ,137000,684.0,120
